text,main_emotion,sub_emotion,situation,source
괜찮은 척했지만 마음이 계속 가라앉았다. 오늘은 그냥 버티는 것만으로도 힘들었다.,우울,합성,다이어리,synthetic_diary_train
큰 문제 없이 하루가 지나가서 안도감이 들었다. 해야 할 일을 정리하고 나니 숨이 조금 놓였다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
"출산을 준비하면서 오늘 드디어 내가 세운 경제적 목표를 달성했어! 💪 이렇게 열심히 일한 보람이 느껴져서 정말 기뻐. 내가 원하는 것들을 조금씩 이룰 수 있다는 게 정말 신나고, 사랑스러운 내 친구들과 함께 이 기쁨을 나누고 싶어. 이 순간이 잊혀지지 않을 것 같아, 감동도 많이 받았어! 앞으로도 계속 열심히 해야지.",행복,"['사랑스러운', '신나는', '감동받은']",개인 목표 달성,hf_kor_diary_emotion_v2_train
새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
오늘 건강와 관련해서 이런 생각이 들었다. 나이를 먹을수록 자꾸 무기력해지는 기분이 드네. 지금까지 이룬 것이 없는 것 같아. 나는 왜 누워만 있는 걸까? 아무 가치도 없는 아저씨일 뿐이야. 이런 내 마음에 공감해 줄 수 있는 사람이 있으면 좋겠어. 생각할수록 화가 올라와서 마음이 쉽게 가라앉지 않았다.,화남,성가신,건강,aihub_diary_style_train
오늘 있었던 일을 떠올리면 오전에는 걱정이 많았지만 집에 와서 쉬니까 차분하고 편안해졌다.,안정,감정전환,다이어리,synthetic_transition_train
좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
오늘은 상담원이 내가 기초생활 보장 수급자라서 일정량의 의료급여를 받을 수 있다고 하더라. 당장에 급여 걱정을 하지 않아도 돼서 회복에 신경 쓸 수 있을 것 같아. 감사한 일이야. 일단 건강부터 신경 쓰고 너무 걱정하지 않으려고. 오늘을 떠올리면 웃음이 먼저 난다.,행복,감사하는,대인관계,aihub_diary_style_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
"잠깐 기분이 좋았는데, 근데 혼자 집에 오니 다시 우울해졌다.",우울,감정전환,다이어리,synthetic_transition_train
사람들 앞에서 실수한 것 같아 얼굴이 화끈거렸다. 상황이 너무 빠르게 바뀌어서 정신이 없었다. 시간이 지나도 그 장면이 계속 떠올랐다.,불안,합성,다이어리,synthetic_diary_train
좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
"오늘 쇼핑하러 갔는데, 정말 즐거운 시간이었어! 내가 찾던 옷이 사이즈 완벽하게 맞아서 기분이 너무 좋았어. 시원한 날씨 덕분에 기분도 홀가분하고, 친구랑 함께라서 재밌는 시간도 보냈어. 이렇게 좋은 날이 계속되면 좋겠다! 😊",행복,"['즐거운', '홀가분한', '재밌는']",쇼핑,hf_kor_diary_emotion_v2_train
"몸과 마음이 예민한 하루였는데 오늘은 별다른 일이 없던 평범한 하루였어. 아침에 일어나서 커피 한 잔 마시고, 책 읽다가 친구랑 간단히 전화도 했지. 나쁘지 않은 하루였고, 그냥 이렇게 평범하게 지내는 것도 나쁘지 않다는 생각이 들어. 편안한 기분으로 하루를 마무리하면서 내일도 이런 일상이 계속되면 좋겠다!",중립,"['나쁘지 않은', '평범한', '편안한']",평범한 감정,hf_kor_diary_emotion_train
해야 할 일을 정리하고 나니 숨이 조금 놓였다. 큰 문제 없이 하루가 지나가서 안도감이 들었다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
배 속 아기를 떠올리니 오늘 드디어 기다리고 기다리던 상을 받았어! 🎉 수상 소식에 너무 기뻐서 가슴이 두근두근했지. 증서를 받으면서 친구들이랑 함께했던 추억이 떠올라서 사랑스러운 순간들이 다시 한번 느껴졌어. 이런 행복한 경험이 또 생길까? 앞으로도 열심히 해야겠어!,행복,['사랑스러운'],수상과 영예,hf_kor_diary_emotion_v2_train
오늘은 아무것도 하기 싫고 계속 누워만 있었다. 괜찮은 척했지만 마음이 계속 가라앉았다. 내일은 조금이라도 나아졌으면 좋겠다.,우울,합성,다이어리,synthetic_diary_train
"오늘은 아내와 같이 운동한 후로 더 건강해지고 사이도 돈독해져서 기분이 매우 좋아. 예전에는 많이 다투고 말도 안 해서 사이가 안 좋았거든. 남자가 먼저 사과하고 풀려고 많이 애썼지. 무뚝뚝한 남자 만나서 아내가 고생이지. 덕분에 하루가 밝게 느껴졌고, 이 기분을 오래 기억하고 싶다.",행복,만족스러운,건강,aihub_diary_style_train
하루를 정리하면 예상 밖 일이 있어서 당황했지만 천천히 해결하고 나니 안도감이 들었다.,안정,감정전환,다이어리,synthetic_transition_train
하루를 정리하면 처음에는 넘기려고 했는데 계속 억울해서 마음이 거칠어졌다.,화남,감정전환,다이어리,synthetic_transition_train
"오늘은 그 친구와 좀 더 가까워질 기회가 있었어. 대화를 나누다 보니 서로의 관심사가 비슷한 걸 알게 됐고, 나도 모르게 몽글몽글한 기분이 들더라. 이런 관계가 발전할지 궁금해하는 나 자신이 너무 흥미로운 것 같아! 앞으로 어떻게 될지 기대된다~ 😊",설렘,"['몽글몽글한', '흥미로운']",썸/관계발전,hf_kor_diary_emotion_v2_train
집에 돌아와 씻고 잠깐 쉬었다. 이후에는 점심은 평소처럼 먹었고 오후에는 조용히 시간을 보냈다. 조용하게 지나간 하루였다.,중립,평범한,일상,synthetic_neutral_train
상황이 너무 빠르게 바뀌어서 정신이 없었다. 내가 뭘 잘못한 건지 몰라 계속 혼란스러웠다. 다음에는 조금 더 침착하게 대응하고 싶다.,불안,합성,다이어리,synthetic_diary_train
잠을 자도 피곤이 풀리지 않아 무기력했다. 하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 그냥 평범한 하루였다고 느꼈다.,중립,합성,다이어리,synthetic_project_label_train
오늘은 나이가 들고 경제적으로 소득이 줄어서 아내에게 많은 생활비를 주지 못하는 게 서러워. 아내는 병원비까지 아껴가며 나를 챙겨주는데 난 그렇게 해주지 못해서 슬퍼. 내가 아내한테 느끼는 미안한 마음과 슬픔을 다 터놓고 얘기하려고. 괜찮은 척했지만 계속 가라앉는 느낌이었다.,우울,실망한,"재정,은퇴,노후준비",aihub_diary_style_train
오늘은 나는 미술대학을 원하는데 선생님이랑 부모님은 반대하셔. 응. 입시 대비도 해야할지 모두들 반대 하니까 어떻게 해야할지 모르겠어. 지금 서둘러서 준비하지 않으면 입학에도 지장이 있을텐데. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,초조한,학업 및 진로,aihub_diary_style_train
하루를 정리해보면 남자들은 왜 그럴까? 남자친구가 자꾸 거짓말을 해. 어떻게 해야 할지 모르겠어. 괜찮은 척했지만 계속 가라앉는 느낌이었다.,우울,실망한,"연애,결혼,출산",aihub_diary_style_train
내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
대수롭지 않은 척했지만 그 말이 계속 마음에 남았다. 웃으면서 넘겼지만 집에 와서도 계속 생각났다. 내 마음을 조금 더 지켜야겠다는 생각이 들었다.,우울,합성,다이어리,synthetic_diary_train
"오늘 연애, 결혼, 출산와 관련해서 이런 생각이 들었다. 결혼 준비로 자주 다투다 보니 앞으로의 결혼 생활이 걱정돼. 벌써 이렇게 다투는데 결혼 후에는 더 다툼이 잦아지지 않을까 불안해. 결혼을 하기 전에 서로가 지켜야 할 규칙을 미리 만들면 좋을 것 같아. 머릿속이 복잡해서 편하게 쉬기 어려웠다.",불안,불안,"연애,결혼,출산",aihub_diary_style_train
오늘 가족관계와 관련해서 이런 생각이 들었다. 감기에 걸려서 온종일 누워 있었는데 가족들 모두 내게 관심이 없어서 슬퍼. 동생이 아팠을 땐 병원도 같이 가주고 챙겨줬는데 나한테는 왜 간호를 안 해주는지 모르겠어. 나한테도 관심을 좀 달라고 말해볼까 봐. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,버려진,가족관계,aihub_diary_style_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 일정을 확인하고 필요한 일만 처리했다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
하루를 정리해보면 가족과 싸웠는데 너무 화가 나서 물건을 던져버렸어. 부정적으로 대처해서 너무 슬퍼. 아무리 화가 나도 그렇게 행동하면 안됐었는데 틀어진 가족관계 때문에 불행한 거 같아. 일단 내 행동을 성찰하고 사과해서 다시 화목한 가정으로 돌아갈 거야. 마음 한쪽이 무겁고 쉽게 털어지지 않았다.,우울,비통한,"대인관계(부부, 자녀)",aihub_diary_style_train
계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
오늘은 다른 형제들과 다르게 어버이날 아무런 선물도 준비 못 한 내가 초라했어. 키워주신 부모님께 잘해드린 게 없는 거 같아서 너무 죄송해. 내 마음이 전달될지는 모르겠지만 편지를 써야겠어. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,혐오스러운,"진로,취업,직장",aihub_diary_style_train
실수할까 봐 계속 긴장되고 마음이 불편했다. 앞으로 일이 어떻게 될지 몰라 계속 걱정됐다. 차분해지려고 해도 걱정이 쉽게 줄지 않았다.,불안,합성,다이어리,synthetic_diary_train
오늘 대인관계와 관련해서 이런 생각이 들었다. 나는 이번에 그동안 모아둔 자금을 깨서 친구와 함께 제주도에 가기로 했어! 당연하지. 이번에는 친구랑 체험도 하고 사진도 찍을 거야. 나는 이번에 해녀 체험이랑 승마 체험을 할 거야. 오늘을 떠올리면 웃음이 먼저 난다.,행복,신이 난,대인관계,aihub_diary_style_train
점심은 평소처럼 먹었고 오후에는 조용히 시간을 보냈다. 마음은 대체로 차분했고 큰 감정 변화는 없었다.,중립,평범한,일상,synthetic_neutral_train
내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 처음 해보는 도전이라 긴장되지만 기대가 더 컸다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 조금 일을 남보다 많이 열심히 하는 스타일인데 몸을 돌보는 것을 잘 몰랐는지 중풍이라는 것이 와서 몸이 불편해. 직장에서 더 일하고 싶은데. 직장을 그만두니 세상의 일들이 허무하게 느껴져. 일을 한 것 뿐이 없는데 훈장 대신 불편한 생활을 주었으니. 어떻게 하면 이 우울한 심신을 좀 편안하게 만들 수 없을까 생각하면서 상담을 신청할까 해. 앞으로 어떻게 될지 몰라 마음이 계속 불안했다.,불안,초조한,재정,aihub_diary_style_train
오늘은 퇴직한 지 벌써 일 년이 지났는데 일자리가 마땅치 않아서 계속 집에서만 지내고 있어. 생각보다 쉬는 기간이 길어지니까 점점 불안해져. 재취업 준비는 계속하면서 취미 활동도 하면 불안함을 조금은 덜 수 있을 것 같아. 예상하지 못한 일이라 하루 종일 마음이 어수선했다.,불안,고립된,재정,aihub_diary_style_train
오랜만에 마음이 편안하고 차분했다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
친구와 웃으면서 이야기하니 마음이 한결 가벼워졌다. 이런 날이 자주 있었으면 좋겠다.,안정,합성,다이어리,synthetic_diary_train
